19/02/2018 00:00,00:00,C,London,8.8305
19/02/2018 00:30,00:30,C,London,9.303
19/02/2018 01:00,01:00,C,London,9.408
19/02/2018 01:30,01:30,C,London,8.9565
19/02/2018 02:00,02:00,C,London,9.093
19/02/2018 02:30,02:30,C,London,9.093
19/02/2018 03:00,03:00,C,London,9.24
19/02/2018 03:30,03:30,C,London,9.03
19/02/2018 04:00,04:00,C,London,8.946
19/02/2018 04:30,04:30,C,London,8.82
19/02/2018 05:00,05:00,C,London,8.8725
19/02/2018 05:30,05:30,C,London,8.82
19/02/2018 06:00,06:00,C,London,9.45
19/02/2018 06:30,06:30,C,London,9.45
19/02/2018 07:00,07:00,C,London,9.912
19/02/2018 07:30,07:30,C,London,11.34
19/02/2018 08:00,08:00,C,London,9.597
19/02/2018 08:30,08:30,C,London,10.7205
19/02/2018 09:00,09:00,C,London,10.6155
19/02/2018 09:30,09:30,C,London,10.962
19/02/2018 10:00,10:00,C,London,10.5
19/02/2018 10:30,10:30,C,London,10.5315
19/02/2018 11:00,11:00,C,London,9.87
19/02/2018 11:30,11:30,C,London,9.9225
19/02/2018 12:00,12:00,C,London,9.87
19/02/2018 12:30,12:30,C,London,9.828
19/02/2018 13:00,13:00,C,London,10.08
19/02/2018 13:30,13:30,C,London,9.7755
19/02/2018 14:00,14:00,C,London,9.471
19/02/2018 14:30,14:30,C,London,9.45
19/02/2018 15:00,15:00,C,London,9.345
19/02/2018 15:30,15:30,C,London,9.7545
19/02/2018 16:00,16:00,C,London,22.05
19/02/2018 16:30,16:30,C,London,24.4755
19/02/2018 17:00,17:00,C,London,25.116
19/02/2018 17:30,17:30,C,London,27.636
19/02/2018 18:00,18:00,C,London,32.0145
19/02/2018 18:30,18:30,C,London,29.3055
19/02/2018 19:00,19:00,C,London,13.86
19/02/2018 19:30,19:30,C,London,11.403
19/02/2018 20:00,20:00,C,London,9.5445
19/02/2018 20:30,20:30,C,London,9.2295
19/02/2018 21:00,21:00,C,London,9.8175
19/02/2018 21:30,21:30,C,London,9.828
19/02/2018 22:00,22:00,C,London,8.9355
19/02/2018 22:30,22:30,C,London,8.61
19/02/2018 23:00,23:00,C,London,9.24
19/02/2018 23:30,23:30,C,London,9.618
20/02/2018 00:00,00:00,C,London,9.0405
20/02/2018 00:30,00:30,C,London,9.744
20/02/2018 01:00,01:00,C,London,9.639
20/02/2018 01:30,01:30,C,London,8.82
20/02/2018 02:00,02:00,C,London,9.03
20/02/2018 02:30,02:30,C,London,8.82
20/02/2018 03:00,03:00,C,London,8.673
20/02/2018 03:30,03:30,C,London,8.631
20/02/2018 04:00,04:00,C,London,8.631
20/02/2018 04:30,04:30,C,London,8.631
20/02/2018 05:00,05:00,C,London,8.7255
20/02/2018 05:30,05:30,C,London,9.03
20/02/2018 06:00,06:00,C,London,11.067
20/02/2018 06:30,06:30,C,London,9.87
20/02/2018 07:00,07:00,C,London,10.1745
20/02/2018 07:30,07:30,C,London,12.39
20/02/2018 08:00,08:00,C,London,11.781
20/02/2018 08:30,08:30,C,London,12.621
20/02/2018 09:00,09:00,C,London,11.34
20/02/2018 09:30,09:30,C,London,11.0145
20/02/2018 10:00,10:00,C,London,10.5945
20/02/2018 10:30,10:30,C,London,10.29
20/02/2018 11:00,11:00,C,London,10.1745
20/02/2018 11:30,11:30,C,London,10.08
20/02/2018 12:00,12:00,C,London,9.8385
20/02/2018 12:30,12:30,C,London,9.786
20/02/2018 13:00,13:00,C,London,9.5445
20/02/2018 13:30,13:30,C,London,9.45
20/02/2018 14:00,14:00,C,London,9.24
20/02/2018 14:30,14:30,C,London,9.24
20/02/2018 15:00,15:00,C,London,8.82
20/02/2018 15:30,15:30,C,London,8.904
20/02/2018 16:00,16:00,C,London,21.63
20/02/2018 16:30,16:30,C,London,24.15
20/02/2018 17:00,17:00,C,London,24.15
20/02/2018 17:30,17:30,C,London,26.6385
20/02/2018 18:00,18:00,C,London,32.0355
20/02/2018 18:30,18:30,C,London,29.4
20/02/2018 19:00,19:00,C,London,15.54
20/02/2018 19:30,19:30,C,London,13.8705
20/02/2018 20:00,20:00,C,London,12.6
20/02/2018 20:30,20:30,C,London,11.2245
20/02/2018 21:00,21:00,C,London,11.55
20/02/2018 21:30,21:30,C,London,10.395
20/02/2018 22:00,22:00,C,London,9.3975
20/02/2018 22:30,22:30,C,London,8.904
20/02/2018 23:00,23:00,C,London,9.87
20/02/2018 23:30,23:30,C,London,9.45
21/02/2018 00:00,00:00,C,London,9.849
21/02/2018 00:30,00:30,C,London,10.0695
21/02/2018 01:00,01:00,C,London,10.164
21/02/2018 01:30,01:30,C,London,9.702
21/02/2018 02:00,02:00,C,London,9.66
21/02/2018 02:30,02:30,C,London,9.7125
21/02/2018 03:00,03:00,C,London,10.164
21/02/2018 03:30,03:30,C,London,9.534
21/02/2018 04:00,04:00,C,London,9.45
21/02/2018 04:30,04:30,C,London,9.45
21/02/2018 05:00,05:00,C,London,9.45
21/02/2018 05:30,05:30,C,London,9.66
21/02/2018 06:00,06:00,C,London,11.256
21/02/2018 06:30,06:30,C,London,11.13
21/02/2018 07:00,07:00,C,London,10.5315
21/02/2018 07:30,07:30,C,London,11.697
21/02/2018 08:00,08:00,C,London,11.76
21/02/2018 08:30,08:30,C,London,12.684
21/02/2018 09:00,09:00,C,London,13.4925
21/02/2018 09:30,09:30,C,London,13.0725
21/02/2018 10:00,10:00,C,London,11.55
21/02/2018 10:30,10:30,C,London,10.5
21/02/2018 11:00,11:00,C,London,10.08
21/02/2018 11:30,11:30,C,London,10.08
21/02/2018 12:00,12:00,C,London,10.311
21/02/2018 12:30,12:30,C,London,10.29
21/02/2018 13:00,13:00,C,London,10.08
21/02/2018 13:30,13:30,C,London,10.08
21/02/2018 14:00,14:00,C,London,10.08
21/02/2018 14:30,14:30,C,London,9.66
21/02/2018 15:00,15:00,C,London,9.45
21/02/2018 15:30,15:30,C,London,9.5025
21/02/2018 16:00,16:00,C,London,22.26
21/02/2018 16:30,16:30,C,London,24.15
21/02/2018 17:00,17:00,C,London,25.8195
21/02/2018 17:30,17:30,C,London,28.7595
21/02/2018 18:00,18:00,C,London,31.29
21/02/2018 18:30,18:30,C,London,30.3345
21/02/2018 19:00,19:00,C,London,15.12
21/02/2018 19:30,19:30,C,London,13.3455
21/02/2018 20:00,20:00,C,London,11.76
21/02/2018 20:30,20:30,C,London,10.332
21/02/2018 21:00,21:00,C,London,10.71
21/02/2018 21:30,21:30,C,London,10.08
21/02/2018 22:00,22:00,C,London,9.5025
21/02/2018 22:30,22:30,C,London,9.282
21/02/2018 23:00,23:00,C,London,9.87
21/02/2018 23:30,23:30,C,London,9.87
22/02/2018 00:00,00:00,C,London,10.2165
22/02/2018 00:30,00:30,C,London,10.2165
22/02/2018 01:00,01:00,C,London,10.2165
22/02/2018 01:30,01:30,C,London,10.017
22/02/2018 02:00,02:00,C,London,9.5655
22/02/2018 02:30,02:30,C,London,10.2165
22/02/2018 03:00,03:00,C,London,9.891
22/02/2018 03:30,03:30,C,London,9.45
22/02/2018 04:00,04:00,C,London,9.45
22/02/2018 04:30,04:30,C,London,9.45
22/02/2018 05:00,05:00,C,London,9.87
22/02/2018 05:30,05:30,C,London,10.29
22/02/2018 06:00,06:00,C,London,11.13
22/02/2018 06:30,06:30,C,London,11.13
22/02/2018 07:00,07:00,C,London,11.13
22/02/2018 07:30,07:30,C,London,11.739
22/02/2018 08:00,08:00,C,London,13.65
22/02/2018 08:30,08:30,C,London,14.133
22/02/2018 09:00,09:00,C,London,14.385
22/02/2018 09:30,09:30,C,London,13.7655
22/02/2018 10:00,10:00,C,London,11.0355
22/02/2018 10:30,10:30,C,London,10.794
22/02/2018 11:00,11:00,C,London,10.521
22/02/2018 11:30,11:30,C,London,10.5735
22/02/2018 12:00,12:00,C,London,10.1325
22/02/2018 12:30,12:30,C,London,10.101
22/02/2018 13:00,13:00,C,London,10.1325
22/02/2018 13:30,13:30,C,London,10.1325
22/02/2018 14:00,14:00,C,London,10.1325
22/02/2018 14:30,14:30,C,London,10.0485
22/02/2018 15:00,15:00,C,London,9.786
22/02/2018 15:30,15:30,C,London,9.786
22/02/2018 16:00,16:00,C,London,22.386
22/02/2018 16:30,16:30,C,London,23.646
22/02/2018 17:00,17:00,C,London,24.99
22/02/2018 17:30,17:30,C,London,28.056
22/02/2018 18:00,18:00,C,London,31.5
22/02/2018 18:30,18:30,C,London,31.5
22/02/2018 19:00,19:00,C,London,15.75
22/02/2018 19:30,19:30,C,London,15.225
22/02/2018 20:00,20:00,C,London,13.23
22/02/2018 20:30,20:30,C,London,11.298
22/02/2018 21:00,21:00,C,London,11.151
22/02/2018 21:30,21:30,C,London,10.29
22/02/2018 22:00,22:00,C,London,9.9645
22/02/2018 22:30,22:30,C,London,9.66
22/02/2018 23:00,23:00,C,London,10.2795
22/02/2018 23:30,23:30,C,London,9.9645
23/02/2018 00:00,00:00,C,London,10.4895
23/02/2018 00:30,00:30,C,London,10.773
23/02/2018 01:00,01:00,C,London,10.5735
23/02/2018 01:30,01:30,C,London,10.5
23/02/2018 02:00,02:00,C,London,10.206
23/02/2018 02:30,02:30,C,London,10.5
23/02/2018 03:00,03:00,C,London,10.101
23/02/2018 03:30,03:30,C,London,10.101
23/02/2018 04:00,04:00,C,London,10.08
23/02/2018 04:30,04:30,C,London,9.765
23/02/2018 05:00,05:00,C,London,10.4265
23/02/2018 05:30,05:30,C,London,10.4265
23/02/2018 06:00,06:00,C,London,11.3925
23/02/2018 06:30,06:30,C,London,11.7705
23/02/2018 07:00,07:00,C,London,13.083
23/02/2018 07:30,07:30,C,London,15.1095
23/02/2018 08:00,08:00,C,London,16.128
23/02/2018 08:30,08:30,C,London,16.17
23/02/2018 09:00,09:00,C,London,15.75
23/02/2018 09:30,09:30,C,London,15.54
23/02/2018 10:00,10:00,C,London,11.613
23/02/2018 10:30,10:30,C,London,11.361
23/02/2018 11:00,11:00,C,London,10.584
23/02/2018 11:30,11:30,C,London,9.9015
23/02/2018 12:00,12:00,C,London,10.5
23/02/2018 12:30,12:30,C,London,10.08
23/02/2018 13:00,13:00,C,London,9.744
23/02/2018 13:30,13:30,C,London,9.87
23/02/2018 14:00,14:00,C,London,9.87
23/02/2018 14:30,14:30,C,London,9.744
23/02/2018 15:00,15:00,C,London,10.29
23/02/2018 15:30,15:30,C,London,10.29
23/02/2018 16:00,16:00,C,London,22.5015
23/02/2018 16:30,16:30,C,London,23.31
23/02/2018 17:00,17:00,C,London,25.8825
23/02/2018 17:30,17:30,C,London,28.56
23/02/2018 18:00,18:00,C,London,32.13
23/02/2018 18:30,18:30,C,London,31.5
23/02/2018 19:00,19:00,C,London,16.275
23/02/2018 19:30,19:30,C,London,15.12
23/02/2018 20:00,20:00,C,London,11.5185
23/02/2018 20:30,20:30,C,London,11.088
23/02/2018 21:00,21:00,C,London,12.39
23/02/2018 21:30,21:30,C,London,10.29
23/02/2018 22:00,22:00,C,London,10.7205
23/02/2018 22:30,22:30,C,London,9.618
23/02/2018 23:00,23:00,C,London,10.6575
23/02/2018 23:30,23:30,C,London,10.164
24/02/2018 00:00,00:00,C,London,10.542
24/02/2018 00:30,00:30,C,London,10.8885
24/02/2018 01:00,01:00,C,London,10.7835
24/02/2018 01:30,01:30,C,London,9.87
24/02/2018 02:00,02:00,C,London,9.87
24/02/2018 02:30,02:30,C,London,9.765
24/02/2018 03:00,03:00,C,London,9.87
24/02/2018 03:30,03:30,C,London,9.87
24/02/2018 04:00,04:00,C,London,9.639
24/02/2018 04:30,04:30,C,London,9.597
24/02/2018 05:00,05:00,C,London,9.702
24/02/2018 05:30,05:30,C,London,9.744
24/02/2018 06:00,06:00,C,London,10.059
24/02/2018 06:30,06:30,C,London,10.08
24/02/2018 07:00,07:00,C,London,10.605
24/02/2018 07:30,07:30,C,London,10.71
24/02/2018 08:00,08:00,C,London,11.97
24/02/2018 08:30,08:30,C,London,12.285
24/02/2018 09:00,09:00,C,London,12.705
24/02/2018 09:30,09:30,C,London,13.44
24/02/2018 10:00,10:00,C,London,12.1695
24/02/2018 10:30,10:30,C,London,12.0855
24/02/2018 11:00,11:00,C,London,11.6235
24/02/2018 11:30,11:30,C,London,11.298
24/02/2018 12:00,12:00,C,London,11.76
24/02/2018 12:30,12:30,C,London,11.5605
24/02/2018 13:00,13:00,C,London,10.4265
24/02/2018 13:30,13:30,C,London,10.4265
24/02/2018 14:00,14:00,C,London,10.059
24/02/2018 14:30,14:30,C,London,10.059
24/02/2018 15:00,15:00,C,London,9.87
24/02/2018 15:30,15:30,C,London,9.9225
24/02/2018 16:00,16:00,C,London,23.121
24/02/2018 16:30,16:30,C,London,23.121
24/02/2018 17:00,17:00,C,London,26.46
24/02/2018 17:30,17:30,C,London,29.7675
24/02/2018 18:00,18:00,C,London,34.923
24/02/2018 18:30,18:30,C,London,33.6
24/02/2018 19:00,19:00,C,London,17.64
24/02/2018 19:30,19:30,C,London,13.86
24/02/2018 20:00,20:00,C,London,11.13
24/02/2018 20:30,20:30,C,London,11.13
24/02/2018 21:00,21:00,C,London,10.731
24/02/2018 21:30,21:30,C,London,9.9855
24/02/2018 22:00,22:00,C,London,9.9435
24/02/2018 22:30,22:30,C,London,9.87
24/02/2018 23:00,23:00,C,London,9.765
24/02/2018 23:30,23:30,C,London,9.639
25/02/2018 00:00,00:00,C,London,10.08
25/02/2018 00:30,00:30,C,London,10.1325
25/02/2018 01:00,01:00,C,London,10.4265
25/02/2018 01:30,01:30,C,London,10.248
25/02/2018 02:00,02:00,C,London,9.87
25/02/2018 02:30,02:30,C,London,9.87
25/02/2018 03:00,03:00,C,London,9.5445
25/02/2018 03:30,03:30,C,London,9.366
25/02/2018 04:00,04:00,C,London,9.324
25/02/2018 04:30,04:30,C,London,9.2505
25/02/2018 05:00,05:00,C,London,9.366
25/02/2018 05:30,05:30,C,London,9.5445
25/02/2018 06:00,06:00,C,London,9.66
25/02/2018 06:30,06:30,C,London,9.66
25/02/2018 07:00,07:00,C,London,8.757
25/02/2018 07:30,07:30,C,London,9.177
25/02/2018 08:00,08:00,C,London,9.2505
25/02/2018 08:30,08:30,C,London,9.3555
25/02/2018 09:00,09:00,C,London,9.87
25/02/2018 09:30,09:30,C,London,9.765
25/02/2018 10:00,10:00,C,London,10.0065
25/02/2018 10:30,10:30,C,London,10.0065
25/02/2018 11:00,11:00,C,London,10.5735
25/02/2018 11:30,11:30,C,London,10.71
25/02/2018 12:00,12:00,C,London,11.382
25/02/2018 12:30,12:30,C,London,11.361
25/02/2018 13:00,13:00,C,London,11.025
25/02/2018 13:30,13:30,C,London,11.172
25/02/2018 14:00,14:00,C,London,10.8885
25/02/2018 14:30,14:30,C,London,10.6575
25/02/2018 15:00,15:00,C,London,10.1325
25/02/2018 15:30,15:30,C,London,9.765
25/02/2018 16:00,16:00,C,London,24.3495
25/02/2018 16:30,16:30,C,London,24.3495
25/02/2018 17:00,17:00,C,London,25.6095
25/02/2018 17:30,17:30,C,London,27.0795
25/02/2018 18:00,18:00,C,London,31.668
25/02/2018 18:30,18:30,C,London,31.437
25/02/2018 19:00,19:00,C,London,14.763
25/02/2018 19:30,19:30,C,London,13.1775
25/02/2018 20:00,20:00,C,London,9.765
25/02/2018 20:30,20:30,C,London,10.143
25/02/2018 21:00,21:00,C,London,10.899
25/02/2018 21:30,21:30,C,London,10.437
25/02/2018 22:00,22:00,C,London,9.87
25/02/2018 22:30,22:30,C,London,9.66
25/02/2018 23:00,23:00,C,London,9.24
25/02/2018 23:30,23:30,C,London,9.0405
26/02/2018 00:00,00:00,C,London,9.24
26/02/2018 00:30,00:30,C,London,9.471
26/02/2018 01:00,01:00,C,London,9.681
26/02/2018 01:30,01:30,C,London,9.45
26/02/2018 02:00,02:00,C,London,9.471
26/02/2018 02:30,02:30,C,London,9.471
26/02/2018 03:00,03:00,C,London,9.471
26/02/2018 03:30,03:30,C,London,9.45
26/02/2018 04:00,04:00,C,London,9.345
26/02/2018 04:30,04:30,C,London,9.345
26/02/2018 05:00,05:00,C,London,9.471
26/02/2018 05:30,05:30,C,London,9.744
26/02/2018 06:00,06:00,C,London,11.97
26/02/2018 06:30,06:30,C,London,11.55
26/02/2018 07:00,07:00,C,London,12.852
26/02/2018 07:30,07:30,C,London,13.3875
26/02/2018 08:00,08:00,C,London,12.39
26/02/2018 08:30,08:30,C,London,12.4005
26/02/2018 09:00,09:00,C,London,12.39
26/02/2018 09:30,09:30,C,London,11.97
26/02/2018 10:00,10:00,C,London,11.172
26/02/2018 10:30,10:30,C,London,11.0985
26/02/2018 11:00,11:00,C,London,11.0985
26/02/2018 11:30,11:30,C,London,11.0985
26/02/2018 12:00,12:00,C,London,11.0985
26/02/2018 12:30,12:30,C,London,11.0985
26/02/2018 13:00,13:00,C,London,11.13
26/02/2018 13:30,13:30,C,London,11.0985
26/02/2018 14:00,14:00,C,London,11.571
26/02/2018 14:30,14:30,C,London,11.13
26/02/2018 15:00,15:00,C,London,10.605
26/02/2018 15:30,15:30,C,London,10.7835
26/02/2018 16:00,16:00,C,London,23.919
26/02/2018 16:30,16:30,C,London,23.7195
26/02/2018 17:00,17:00,C,London,24.171
26/02/2018 17:30,17:30,C,London,27.3
26/02/2018 18:00,18:00,C,London,30.9645
26/02/2018 18:30,18:30,C,London,30.933
26/02/2018 19:00,19:00,C,London,17.787
26/02/2018 19:30,19:30,C,London,17.157
26/02/2018 20:00,20:00,C,London,12.9885
26/02/2018 20:30,20:30,C,London,12.558
26/02/2018 21:00,21:00,C,London,13.86
26/02/2018 21:30,21:30,C,London,13.23
26/02/2018 22:00,22:00,C,London,11.6235
26/02/2018 22:30,22:30,C,London,11.256
26/02/2018 23:00,23:00,C,London,10.5
26/02/2018 23:30,23:30,C,London,10.08
27/02/2018 00:00,00:00,C,London,10.5
27/02/2018 00:30,00:30,C,London,11.1615
27/02/2018 01:00,01:00,C,London,11.3925
27/02/2018 01:30,01:30,C,London,11.235
27/02/2018 02:00,02:00,C,London,10.5
27/02/2018 02:30,02:30,C,London,10.5
27/02/2018 03:00,03:00,C,London,10.3845
27/02/2018 03:30,03:30,C,London,10.059
27/02/2018 04:00,04:00,C,London,10.332
27/02/2018 04:30,04:30,C,London,10.1325
27/02/2018 05:00,05:00,C,London,11.97
27/02/2018 05:30,05:30,C,London,11.76
27/02/2018 06:00,06:00,C,London,14.7
27/02/2018 06:30,06:30,C,London,14.7
27/02/2018 07:00,07:00,C,London,14.238
27/02/2018 07:30,07:30,C,London,14.616
27/02/2018 08:00,08:00,C,London,15.3405
27/02/2018 08:30,08:30,C,London,15.351
27/02/2018 09:00,09:00,C,London,14.616
27/02/2018 09:30,09:30,C,London,14.196
27/02/2018 10:00,10:00,C,London,11.949
27/02/2018 10:30,10:30,C,London,11.4765
27/02/2018 11:00,11:00,C,London,11.13
27/02/2018 11:30,11:30,C,London,11.0355
27/02/2018 12:00,12:00,C,London,10.92
27/02/2018 12:30,12:30,C,London,10.71
27/02/2018 13:00,13:00,C,London,10.8045
27/02/2018 13:30,13:30,C,London,10.542
27/02/2018 14:00,14:00,C,London,10.8045
27/02/2018 14:30,14:30,C,London,10.8045
27/02/2018 15:00,15:00,C,London,11.5605
27/02/2018 15:30,15:30,C,London,11.97
27/02/2018 16:00,16:00,C,London,24.2865
27/02/2018 16:30,16:30,C,London,24.57
27/02/2018 17:00,17:00,C,London,27.0165
27/02/2018 17:30,17:30,C,London,28.392
27/02/2018 18:00,18:00,C,London,31.5
27/02/2018 18:30,18:30,C,London,31.542
27/02/2018 19:00,19:00,C,London,17.808
27/02/2018 19:30,19:30,C,London,16.7895
27/02/2018 20:00,20:00,C,London,13.65
27/02/2018 20:30,20:30,C,London,12.18
27/02/2018 21:00,21:00,C,London,11.76
27/02/2018 21:30,21:30,C,London,11.76
27/02/2018 22:00,22:00,C,London,10.5525
27/02/2018 22:30,22:30,C,London,10.0695
27/02/2018 23:00,23:00,C,London,13.335
27/02/2018 23:30,23:30,C,London,13.881
28/02/2018 00:00,00:00,C,London,13.86
28/02/2018 00:30,00:30,C,London,14.4375
28/02/2018 01:00,01:00,C,London,13.4505
28/02/2018 01:30,01:30,C,London,14.07
28/02/2018 02:00,02:00,C,London,13.251
28/02/2018 02:30,02:30,C,London,13.251
28/02/2018 03:00,03:00,C,London,13.314
28/02/2018 03:30,03:30,C,London,12.18
28/02/2018 04:00,04:00,C,London,13.272
28/02/2018 04:30,04:30,C,London,13.23
28/02/2018 05:00,05:00,C,London,12.6
28/02/2018 05:30,05:30,C,London,12.915
28/02/2018 06:00,06:00,C,London,14.406
28/02/2018 06:30,06:30,C,London,13.65
28/02/2018 07:00,07:00,C,London,17.031
28/02/2018 07:30,07:30,C,London,17.2935
28/02/2018 08:00,08:00,C,London,17.1465
28/02/2018 08:30,08:30,C,London,17.1465
28/02/2018 09:00,09:00,C,London,16.7265
28/02/2018 09:30,09:30,C,London,15.666
28/02/2018 10:00,10:00,C,London,12.7575
28/02/2018 10:30,10:30,C,London,12.7575
28/02/2018 11:00,11:00,C,London,12.18
28/02/2018 11:30,11:30,C,London,12.138
28/02/2018 12:00,12:00,C,London,12.2325
28/02/2018 12:30,12:30,C,London,12.18
28/02/2018 13:00,13:00,C,London,12.138
28/02/2018 13:30,13:30,C,London,11.76
28/02/2018 14:00,14:00,C,London,11.5605
28/02/2018 14:30,14:30,C,London,12.0435
28/02/2018 15:00,15:00,C,London,11.781
28/02/2018 15:30,15:30,C,London,12.39
28/02/2018 16:00,16:00,C,London,25.3575
28/02/2018 16:30,16:30,C,London,26.04
28/02/2018 17:00,17:00,C,London,31.227
28/02/2018 17:30,17:30,C,London,32.844
28/02/2018 18:00,18:00,C,London,34.9965
28/02/2018 18:30,18:30,C,London,34.65
28/02/2018 19:00,19:00,C,London,17.9655
28/02/2018 19:30,19:30,C,London,17.9655
28/02/2018 20:00,20:00,C,London,15.75
28/02/2018 20:30,20:30,C,London,14.322
28/02/2018 21:00,21:00,C,London,13.587
28/02/2018 21:30,21:30,C,London,10.92
28/02/2018 22:00,22:00,C,London,11.445
28/02/2018 22:30,22:30,C,London,9.6915
28/02/2018 23:00,23:00,C,London,17.346
28/02/2018 23:30,23:30,C,London,17.346
01/03/2018 00:00,00:00,C,London,16.8
01/03/2018 00:30,00:30,C,London,17.3565
01/03/2018 01:00,01:00,C,London,17.3775
01/03/2018 01:30,01:30,C,London,15.75
01/03/2018 02:00,02:00,C,London,14.1645
01/03/2018 02:30,02:30,C,London,13.86
01/03/2018 03:00,03:00,C,London,11.55
01/03/2018 03:30,03:30,C,London,11.4345
01/03/2018 04:00,04:00,C,London,12.873
01/03/2018 04:30,04:30,C,London,14.5005
01/03/2018 05:00,05:00,C,London,16.821
01/03/2018 05:30,05:30,C,London,17.2515
01/03/2018 06:00,06:00,C,London,16.527
01/03/2018 06:30,06:30,C,London,17.85
01/03/2018 07:00,07:00,C,London,17.85
01/03/2018 07:30,07:30,C,London,21.567
01/03/2018 08:00,08:00,C,London,21
01/03/2018 08:30,08:30,C,London,21.882
01/03/2018 09:00,09:00,C,London,21.1995
01/03/2018 09:30,09:30,C,London,22.6695
01/03/2018 10:00,10:00,C,London,21.4935
01/03/2018 10:30,10:30,C,London,22.9635
01/03/2018 11:00,11:00,C,London,17.8395
01/03/2018 11:30,11:30,C,London,17.619
01/03/2018 12:00,12:00,C,London,17.22
01/03/2018 12:30,12:30,C,London,16.821
01/03/2018 13:00,13:00,C,London,16.4745
01/03/2018 13:30,13:30,C,London,15.624
01/03/2018 14:00,14:00,C,London,16.107
01/03/2018 14:30,14:30,C,London,15.582
01/03/2018 15:00,15:00,C,London,15.0885
01/03/2018 15:30,15:30,C,London,15.75
01/03/2018 16:00,16:00,C,London,28.35
01/03/2018 16:30,16:30,C,London,28.5495
01/03/2018 17:00,17:00,C,London,34.503
01/03/2018 17:30,17:30,C,London,34.9965
01/03/2018 18:00,18:00,C,London,34.9965
01/03/2018 18:30,18:30,C,London,34.9965
01/03/2018 19:00,19:00,C,London,25.179
01/03/2018 19:30,19:30,C,London,23.079
01/03/2018 20:00,20:00,C,London,17.787
01/03/2018 20:30,20:30,C,London,16.3695
01/03/2018 21:00,21:00,C,London,15.8655
01/03/2018 21:30,21:30,C,London,14.7
01/03/2018 22:00,22:00,C,London,11.34
01/03/2018 22:30,22:30,C,London,10.2795
01/03/2018 23:00,23:00,C,London,17.01
01/03/2018 23:30,23:30,C,London,19.005
02/03/2018 00:00,00:00,C,London,15.855
02/03/2018 00:30,00:30,C,London,18.69
02/03/2018 01:00,01:00,C,London,15.477
02/03/2018 01:30,01:30,C,London,11.487
02/03/2018 02:00,02:00,C,London,10.941
02/03/2018 02:30,02:30,C,London,10.941
02/03/2018 03:00,03:00,C,London,12.6
02/03/2018 03:30,03:30,C,London,10.7625
02/03/2018 04:00,04:00,C,London,12.222
02/03/2018 04:30,04:30,C,London,11.865
02/03/2018 05:00,05:00,C,London,19.11
02/03/2018 05:30,05:30,C,London,20.79
02/03/2018 06:00,06:00,C,London,25.9455
02/03/2018 06:30,06:30,C,London,25.9455
02/03/2018 07:00,07:00,C,London,26.061
02/03/2018 07:30,07:30,C,London,29.4
02/03/2018 08:00,08:00,C,London,32.55
02/03/2018 08:30,08:30,C,London,33.81
02/03/2018 09:00,09:00,C,London,32.55
02/03/2018 09:30,09:30,C,London,34.9965
02/03/2018 10:00,10:00,C,London,32.55
02/03/2018 10:30,10:30,C,London,32.55
02/03/2018 11:00,11:00,C,London,33.9675
02/03/2018 11:30,11:30,C,London,32.6235
02/03/2018 12:00,12:00,C,London,33.159
02/03/2018 12:30,12:30,C,London,32.55
02/03/2018 13:00,13:00,C,London,32.55
02/03/2018 13:30,13:30,C,London,27.489
02/03/2018 14:00,14:00,C,London,32.55
02/03/2018 14:30,14:30,C,London,30.597
02/03/2018 15:00,15:00,C,London,30.45
02/03/2018 15:30,15:30,C,London,34.23
02/03/2018 16:00,16:00,C,London,34.9965
02/03/2018 16:30,16:30,C,London,34.9965
02/03/2018 17:00,17:00,C,London,34.9965
02/03/2018 17:30,17:30,C,London,34.9965
02/03/2018 18:00,18:00,C,London,34.9965
02/03/2018 18:30,18:30,C,London,34.9965
02/03/2018 19:00,19:00,C,London,34.9965
02/03/2018 19:30,19:30,C,London,34.9965
02/03/2018 20:00,20:00,C,London,34.9965
02/03/2018 20:30,20:30,C,London,28.14
02/03/2018 21:00,21:00,C,London,32.55
02/03/2018 21:30,21:30,C,London,17.85
02/03/2018 22:00,22:00,C,London,16.38
02/03/2018 22:30,22:30,C,London,13.629
02/03/2018 23:00,23:00,C,London,16.317
02/03/2018 23:30,23:30,C,London,14.7
03/03/2018 00:00,00:00,C,London,19.362
03/03/2018 00:30,00:30,C,London,21
03/03/2018 01:00,01:00,C,London,16.3695
03/03/2018 01:30,01:30,C,London,13.566
03/03/2018 02:00,02:00,C,London,11.1615
03/03/2018 02:30,02:30,C,London,11.1615
03/03/2018 03:00,03:00,C,London,11.1615
03/03/2018 03:30,03:30,C,London,9.2505
03/03/2018 04:00,04:00,C,London,10.5
03/03/2018 04:30,04:30,C,London,10.5
03/03/2018 05:00,05:00,C,London,10.1745
03/03/2018 05:30,05:30,C,London,10.29
03/03/2018 06:00,06:00,C,London,11.697
03/03/2018 06:30,06:30,C,London,12.537
03/03/2018 07:00,07:00,C,London,9.24
03/03/2018 07:30,07:30,C,London,10.3005
03/03/2018 08:00,08:00,C,London,15.162
03/03/2018 08:30,08:30,C,London,16.5375
03/03/2018 09:00,09:00,C,London,20.769
03/03/2018 09:30,09:30,C,London,20.706
03/03/2018 10:00,10:00,C,London,18.7635
03/03/2018 10:30,10:30,C,London,18.879
03/03/2018 11:00,11:00,C,London,16.7055
03/03/2018 11:30,11:30,C,London,16.926
