DayNum,Timestamp(ms),Timestamp (s),Timestamp (numbers),HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V]
12.53897881,422400,422.4,0.004888889,-120.5,99.5121994,371.5
12.53897881,423400,423.4,0.004900463,-120.5,99.5121994,371.5
12.53897881,423500,423.5,0.00490162,-114.5,99.5121994,371.5
12.53897881,424400,424.4,0.004912037,-114.5,99.5121994,371.5
12.53897881,424500,424.5,0.004913194,-109,99.5121994,371.5
12.53897881,425000,425,0.004918981,-109,99.5121994,371.5
12.53897881,425500,425.5,0.004924769,-110,99.5121994,371.5
12.53897881,426500,426.5,0.004936343,-110,99.5121994,371.5
12.53897881,426600,426.6,0.0049375,-106,99.5121994,371.5
12.53897881,427500,427.5,0.004947917,-106,99.5121994,371.5
12.53897881,427600,427.6,0.004949074,-98,99.5121994,371.5
12.53897881,428000,428,0.004953704,-98,99.5121994,371.5
12.53897881,428600,428.6,0.004960648,-98,99.5121994,371.5
12.53897881,428700,428.7,0.004961806,-60,99.5121994,371.5
12.53897881,429600,429.6,0.004972222,-60,99.5121994,371.5
12.53897881,429700,429.7,0.00497338,-81.5,99.5121994,371.5
12.53897881,430500,430.5,0.004982639,-81.5,97.80488586,371.5
12.53897881,430700,430.7,0.004984954,-92,97.80488586,371.5
12.53897881,431000,431,0.004988426,-92,97.80488586,371.5
12.53897881,431100,431.1,0.004989583,-92,97.80488586,371.5
12.53897881,431700,431.7,0.004996528,-92,97.80488586,371.5
12.53897881,431800,431.8,0.004997685,-98,97.80488586,371.5
12.53897881,432500,432.5,0.005005787,-98,97.80488586,372
12.53897881,432700,432.7,0.005008102,-98,97.80488586,372
12.53897881,432800,432.8,0.005009259,-97,97.80488586,372
12.53897881,433800,433.8,0.005020833,-97,97.80488586,372
12.53897881,433900,433.9,0.005021991,-98,97.80488586,372
12.53897881,434100,434.1,0.005024306,-98,97.80488586,372
12.53897881,434800,434.8,0.005032407,-98,97.80488586,372
12.53897881,434900,434.9,0.005033565,10,97.80488586,372
12.53897881,435900,435.9,0.005045139,-43,97.80488586,372
12.53897881,436900,436.9,0.005056713,-43,97.80488586,372
12.53897881,437000,437,0.00505787,-96.5,97.80488586,372
12.53897881,437600,437.6,0.005064815,-96.5,97.80488586,373
12.53897881,437900,437.9,0.005068287,-96.5,97.80488586,373
12.53897881,438000,438,0.005069444,-101,97.80488586,373
12.53897881,439000,439,0.005081019,-101,97.80488586,373
12.53897881,439100,439.1,0.005082176,-106,97.80488586,373
12.53897881,440000,440,0.005092593,-106,97.80488586,373
12.53897881,440100,440.1,0.00509375,-105,97.80488586,373
12.53897881,441100,441.1,0.005105324,-105.5,97.80488586,373
12.53897881,442100,442.1,0.005116898,-105.5,97.80488586,373
12.53897881,442200,442.2,0.005118056,-104,97.80488586,373
12.53897881,442600,442.6,0.005122685,-104,97.80488586,370.5
12.53897881,443000,443,0.005127315,-104,97.80488586,370.5
12.53897881,443100,443.1,0.005128472,-104,97.80488586,370.5
12.53897881,443300,443.3,0.005130787,-104,97.80488586,370.5
12.53897881,444200,444.2,0.005141204,-104,97.80488586,370.5
12.53897881,444300,444.3,0.005142361,-102,97.80488586,370.5
12.53897881,445200,445.2,0.005152778,-102,97.80488586,370.5
12.53897881,445300,445.3,0.005153935,-103,97.80488586,370.5
12.53897881,446000,446,0.005162037,-103,97.80488586,370.5
12.53897881,446300,446.3,0.005165509,-98.5,97.80488586,370.5
12.53897881,447300,447.3,0.005177083,-98.5,97.80488586,370.5
12.53897881,447400,447.4,0.005178241,-99,97.80488586,370.5
12.53897881,448300,448.3,0.005188657,-99,97.80488586,370.5
12.53897881,448400,448.4,0.005189815,-96,97.80488586,370.5
12.53897881,449000,449,0.005196759,-96,97.80488586,370.5
12.53897881,449400,449.4,0.005201389,-96,97.80488586,370.5
12.53897881,449500,449.5,0.005202546,-93.5,97.80488586,370.5
12.53897881,450400,450.4,0.005212963,-93.5,97.80488586,370.5
12.53897881,450500,450.5,0.00521412,-94,97.80488586,370.5
12.53897881,451500,451.5,0.005225694,-94,97.80488586,370.5
12.53897881,451600,451.6,0.005226852,-72.5,97.80488586,370.5
12.53897881,452000,452,0.005231481,-72.5,97.80488586,370.5
12.53897881,452600,452.6,0.005238426,-72.5,97.80488586,370.5
12.53897881,452700,452.7,0.005239583,-72.5,97.80488586,373
12.53897881,453600,453.6,0.00525,-72.5,97.80488586,373
12.53897881,453700,453.7,0.005251157,-77,97.80488586,373
12.53897881,454700,454.7,0.005262731,-77,97.80488586,373
12.53897881,454800,454.8,0.005263889,-85.5,97.80488586,373
12.53897881,455000,455,0.005266204,-85.5,97.80488586,373
12.53897881,455800,455.8,0.005275463,-85.5,97.80488586,373
12.53897881,455900,455.9,0.00527662,-86,97.80488586,373
12.53897881,456800,456.8,0.005287037,-86,97.80488586,373
12.53897881,456900,456.9,0.005288194,-68.5,97.80488586,373
12.53897881,457700,457.7,0.005297454,-68.5,97.80488586,374.5
12.53897881,457900,457.9,0.005299769,-59.5,97.80488586,374.5
12.53897881,458000,458,0.005300926,-59.5,97.80488586,374.5
12.53897881,458900,458.9,0.005311343,-59.5,97.80488586,374.5
12.53897881,459000,459,0.0053125,-58.5,97.80488586,374.5
12.53897881,460000,460,0.005324074,-57,97.80488586,374.5
12.53897881,461000,461,0.005335648,-57,97.80488586,374.5
12.53897881,461100,461.1,0.005336806,-29,97.80488586,374.5
12.53897881,462000,462,0.005347222,-29,97.80488586,374.5
12.53897881,462100,462.1,0.00534838,-26,97.80488586,374.5
12.53897881,462700,462.7,0.005355324,-26,97.80488586,378
12.53897881,463100,463.1,0.005359954,-27,97.80488586,378
12.53897881,464100,464.1,0.005371528,-27,97.80488586,378
12.53897881,464200,464.2,0.005372685,-38.5,97.80488586,378
12.53897881,465100,465.1,0.005383102,-38.5,97.80488586,378
12.53897881,465200,465.2,0.005384259,-45.5,97.80488586,378
12.53897881,466200,466.2,0.005395833,-45.5,97.80488586,378
12.53897881,466300,466.3,0.005396991,-37,97.80488586,378
12.53897881,467000,467,0.005405093,-37,97.80488586,378
12.53897881,467200,467.2,0.005407407,-37,97.80488586,378
12.53897881,467300,467.3,0.005408565,-35.5,97.80488586,378
12.53897881,468300,468.3,0.005420139,-40.5,97.80488586,378
12.53897881,469300,469.3,0.005431713,-40.5,97.80488586,378
12.53897881,469400,469.4,0.00543287,-35.5,97.80488586,378
12.53897881,470000,470,0.005439815,-35.5,97.80488586,378
12.53897881,470400,470.4,0.005444444,-43.5,97.80488586,378
12.53897881,471400,471.4,0.005456019,-43.5,97.80488586,378
12.53897881,471500,471.5,0.005457176,-56.5,97.80488586,378
12.53897881,472400,472.4,0.005467593,-56.5,97.80488586,378
12.53897881,472500,472.5,0.00546875,-65.5,97.80488586,378
12.53897881,472800,472.8,0.005472222,-65.5,97.80488586,375.5
12.53897881,473000,473,0.005474537,-65.5,97.80488586,375.5
12.53897881,473500,473.5,0.005480324,-66.5,97.80488586,375.5
12.53897881,474500,474.5,0.005491898,-66.5,97.80488586,375.5
12.53897881,474600,474.6,0.005493056,-70.5,97.80488586,375.5
12.53897881,475600,475.6,0.00550463,-70.5,97.80488586,375.5
12.53897881,476100,476.1,0.005510417,-70.5,97.80488586,375.5
12.53897881,476600,476.6,0.005516204,-70.5,97.80488586,375.5
12.53897881,476700,476.7,0.005517361,-70,97.80488586,375.5
12.53897881,477600,477.6,0.005527778,-70,97.80488586,375.5
12.53897881,477700,477.7,0.005528935,-71.5,97.80488586,375.5
12.53897881,477900,477.9,0.00553125,-71.5,97.80488586,373.5
12.53897881,478700,478.7,0.005540509,-70,97.80488586,373.5
12.53897881,479100,479.1,0.005545139,-70,97.80488586,373.5
12.53897881,479700,479.7,0.005552083,-70,97.80488586,373.5
12.53897881,479800,479.8,0.005553241,-70.5,97.80488586,373.5
12.53897881,480800,480.8,0.005564815,-69.5,97.80488586,373.5
12.53897881,481800,481.8,0.005576389,-69.5,97.80488586,373.5
12.53897881,481900,481.9,0.005577546,-72,97.80488586,373.5
12.53897881,482800,482.8,0.005587963,-72,97.80488586,373.5
12.53897881,482900,482.9,0.00558912,-49.5,97.80488586,373
12.53897881,483000,483,0.005590278,-49.5,97.80488586,373
12.53897881,483900,483.9,0.005600694,-49.5,97.80488586,373
12.53897881,484000,484,0.005601852,-55,97.80488586,373
12.53897881,484900,484.9,0.005612269,-55,97.80488586,373
12.53897881,485000,485,0.005613426,-56.5,97.80488586,373
12.53897881,486000,486,0.005625,-56.5,97.80488586,373
12.53897881,487000,487,0.005636574,-56.5,97.80488586,373
12.53897881,487100,487.1,0.005637731,-73,97.80488586,373
12.53897881,488000,488,0.005648148,-73,97.80488586,372.5
12.53897881,488100,488.1,0.005649306,-73,97.80488586,372.5
12.53897881,488200,488.2,0.005650463,-77.5,97.80488586,372.5
12.53897881,489000,489,0.005659722,-77.5,97.80488586,372.5
12.53897881,489200,489.2,0.005662037,-77.5,97.80488586,372.5
12.53897881,489300,489.3,0.005663194,-74,97.80488586,372.5
12.53897881,490200,490.2,0.005673611,-74,97.80488586,372.5
12.53897881,490300,490.3,0.005674769,-76.5,97.80488586,372.5
12.53897881,490600,490.6,0.005678241,-76.5,95.24390411,372.5
12.53897881,490800,490.8,0.005680556,-76.5,95.24390411,372.5
12.53897881,491100,491.1,0.005684028,-76.5,95.24390411,372.5
12.53897881,491200,491.2,0.005685185,-76.5,95.24390411,372.5
12.53897881,491400,491.4,0.0056875,-75,95.24390411,372.5
12.53897881,492000,492,0.005694444,-75,95.24390411,372.5
12.53897881,492300,492.3,0.005697917,-75,95.24390411,372.5
12.53897881,492400,492.4,0.005699074,-80,95.24390411,372.5
12.53897881,493000,493,0.005706019,-80,95.24390411,371.5
12.53897881,493300,493.3,0.005709491,-80,95.24390411,371.5
12.53897881,494400,494.4,0.005722222,-80,95.24390411,371.5
12.53897881,494500,494.5,0.00572338,-82.5,95.24390411,371.5
12.53897881,495000,495,0.005729167,-82.5,95.24390411,371.5
12.53897881,495400,495.4,0.005733796,-82.5,95.24390411,371.5
12.53897881,495500,495.5,0.005734954,-83.5,95.24390411,371.5
12.53897881,496400,496.4,0.00574537,-83.5,95.24390411,371.5
12.53897881,496600,496.6,0.005747685,-85,95.24390411,371.5
12.53897881,497500,497.5,0.005758102,-85,95.24390411,371.5
12.53897881,497600,497.6,0.005759259,-87,95.24390411,371.5
12.53897881,498000,498,0.005763889,-87,95.24390411,370.5
12.53897881,498500,498.5,0.005769676,-87,95.24390411,370.5
12.53897881,498700,498.7,0.005771991,-85,95.24390411,370.5
12.53897881,499600,499.6,0.005782407,-85,95.24390411,370.5
12.53897881,500600,500.6,0.005793981,-85,95.24390411,370.5
12.53897881,500700,500.7,0.005795139,-66,95.24390411,370.5
12.53897881,501100,501.1,0.005799769,-66,95.24390411,370.5
12.53897881,501600,501.6,0.005805556,-66,95.24390411,370.5
12.53897881,501800,501.8,0.00580787,-52,95.24390411,370.5
12.53897881,502700,502.7,0.005818287,-52,95.24390411,370.5
12.53897881,502800,502.8,0.005819444,-56.5,95.24390411,370.5
12.53897881,503100,503.1,0.005822917,-56.5,95.24390411,374.5
12.53897881,503300,503.3,0.005825231,-56.5,95.24390411,374.5
12.53897881,503700,503.7,0.005829861,-56.5,95.24390411,374.5
12.53897881,503900,503.9,0.005832176,-67,95.24390411,374.5
12.53897881,504000,504,0.005833333,-67,95.24390411,374.5
12.53897881,504800,504.8,0.005842593,-67,95.24390411,374.5
12.53897881,504900,504.9,0.00584375,-70.5,95.24390411,374.5
12.53897881,505800,505.8,0.005854167,-70.5,95.24390411,374.5
12.53897881,506000,506,0.005856481,-71,95.24390411,374.5
12.53897881,506800,506.8,0.005865741,-71,95.24390411,374.5
12.53897881,507000,507,0.005868056,-69,95.24390411,374.5
12.53897881,507100,507.1,0.005869213,-69,95.24390411,374.5
12.53897881,507900,507.9,0.005878472,-69,95.24390411,374.5
12.53897881,508000,508,0.00587963,-66.5,95.24390411,374.5
12.53897881,508100,508.1,0.005880787,-66.5,95.24390411,372
12.53897881,508900,508.9,0.005890046,-66.5,95.24390411,372
12.53897881,509100,509.1,0.005892361,-86.5,95.24390411,372
12.53897881,510000,510,0.005902778,-86.5,95.24390411,372
12.53897881,510100,510.1,0.005903935,-87.5,95.24390411,372
12.53897881,511000,511,0.005914352,-87.5,95.24390411,372
12.53897881,511100,511.1,0.005915509,-96.5,95.24390411,372
12.53897881,512000,512,0.005925926,-96.5,95.24390411,372
12.53897881,512200,512.2,0.005928241,-96,95.24390411,372
12.53897881,513000,513,0.0059375,-96,95.24390411,372
12.53897881,513100,513.1,0.005938657,-96,95.24390411,372
12.53897881,513200,513.2,0.005939815,-93.5,95.24390411,368.5
12.53897881,514100,514.1,0.005950231,-93.5,95.24390411,368.5
12.53897881,514300,514.3,0.005952546,-65,95.24390411,368.5
12.53897881,515200,515.2,0.005962963,-65,95.24390411,368.5
12.53897881,515300,515.3,0.00596412,-75,95.24390411,368.5
12.53897881,516000,516,0.005972222,-75,95.24390411,368.5
12.53897881,516200,516.2,0.005974537,-75,95.24390411,368.5
12.53897881,517200,517.2,0.005986111,-75,95.24390411,368.5
12.53897881,517400,517.4,0.005988426,-96.5,95.24390411,368.5
12.53897881,518200,518.2,0.005997685,-96.5,95.24390411,369
12.53897881,518300,518.3,0.005998843,-96.5,95.24390411,369
12.53897881,518400,518.4,0.006,-85.5,95.24390411,369
12.53897881,519000,519,0.006006944,-85.5,95.24390411,369
12.53897881,519300,519.3,0.006010417,-85.5,95.24390411,369
12.53897881,519500,519.5,0.006012731,-99,95.24390411,369
12.53897881,520400,520.4,0.006023148,-99,95.24390411,369
12.53897881,520500,520.5,0.006024306,-116,95.24390411,369
12.53897881,520800,520.8,0.006027778,-116,95.24390411,369
12.53897881,521400,521.4,0.006034722,-116,95.24390411,369
12.53897881,521500,521.5,0.00603588,-113.5,95.24390411,369
12.53897881,522000,522,0.006041667,-113.5,95.24390411,369
12.53897881,522500,522.5,0.006047454,-113.5,95.24390411,369
12.53897881,522600,522.6,0.006048611,-127,95.24390411,369
12.53897881,523200,523.2,0.006055556,-127,95.24390411,364
12.53897881,523600,523.6,0.006060185,-127,95.24390411,364
12.53897881,523700,523.7,0.006061343,-69.5,95.24390411,364
12.53897881,524700,524.7,0.006072917,-69.5,95.24390411,364
12.53897881,524800,524.8,0.006074074,-86.5,95.24390411,364
12.53897881,525100,525.1,0.006077546,-86.5,95.24390411,364
12.53897881,525700,525.7,0.006084491,-86.5,95.24390411,364
12.53897881,525800,525.8,0.006085648,-122,95.24390411,364
12.53897881,526700,526.7,0.006096065,-122,95.24390411,364
12.53897881,526800,526.8,0.006097222,-120.5,95.24390411,364
12.53897881,527800,527.8,0.006108796,-120.5,95.24390411,364
12.53897881,527900,527.9,0.006109954,-100.5,95.24390411,364
12.53897881,528000,528,0.006111111,-100.5,95.24390411,364
12.53897881,528300,528.3,0.006114583,-100.5,95.24390411,368.5
12.53897881,528800,528.8,0.00612037,-100.5,95.24390411,368.5
12.53897881,528900,528.9,0.006121528,-150.5,95.24390411,368.5
12.53897881,529900,529.9,0.006133102,-150.5,95.24390411,368.5
12.53897881,530000,530,0.006134259,-98,95.24390411,368.5
12.53897881,530900,530.9,0.006144676,-98,95.24390411,368.5
12.53897881,531000,531,0.006145833,-55,95.24390411,368.5
12.53897881,532000,532,0.006157407,-81,95.24390411,368.5
12.53897881,533000,533,0.006168981,-81,95.24390411,368.5
12.53897881,533100,533.1,0.006170139,-91,95.24390411,368.5
12.53897881,534000,534,0.006180556,-91,95.24390411,368.5
12.53897881,534100,534.1,0.006181713,-99.5,95.24390411,368.5
12.53897881,535100,535.1,0.006193287,-101.5,95.24390411,368.5
12.53897881,536100,536.1,0.006204861,-101.5,95.24390411,368.5
12.53897881,536200,536.2,0.006206019,-105,95.24390411,368.5
12.53897881,537100,537.1,0.006216435,-105,95.24390411,368.5
12.53897881,537200,537.2,0.006217593,-105,95.24390411,368.5
12.53897881,538200,538.2,0.006229167,-105,95.24390411,368.5
12.53897881,538300,538.3,0.006230324,-101,95.24390411,368.5
12.53897881,538400,538.4,0.006231481,-101,95.24390411,365.5
12.53897881,539200,539.2,0.006240741,-101,95.24390411,365.5
12.53897881,539300,539.3,0.006241898,-99.5,95.24390411,365.5
12.53897881,540000,540,0.00625,-99.5,95.24390411,365.5
12.53897881,540300,540.3,0.006253472,-85.5,95.24390411,365.5
12.53897881,541300,541.3,0.006265046,-85.5,95.24390411,365.5
12.53897881,541400,541.4,0.006266204,-92.5,95.24390411,365.5
12.53897881,542400,542.4,0.006277778,-93,95.24390411,365.5
12.53897881,543400,543.4,0.006289352,-93,95.24390411,367
12.53897881,543500,543.5,0.006290509,-77.5,95.24390411,367
12.53897881,544000,544,0.006296296,-77.5,95.24390411,367
12.53897881,544500,544.5,0.006302083,-86,95.24390411,367
12.53897881,545500,545.5,0.006313657,-84.5,95.24390411,367
12.53897881,546500,546.5,0.006325231,-84.5,95.24390411,367
12.53897881,547100,547.1,0.006332176,-84.5,95.24390411,367
12.53897881,547600,547.6,0.006337963,-80,95.24390411,367
12.53897881,548400,548.4,0.006347222,-80,95.24390411,368
12.53897881,548600,548.6,0.006349537,-80,95.24390411,368
12.53897881,548700,548.7,0.006350694,-83,95.24390411,368
12.53897881,549600,549.6,0.006361111,-83,95.24390411,368
12.53897881,549700,549.7,0.006362269,-85,95.24390411,368
12.53897881,550000,550,0.006365741,-85,95.24390411,368
12.53897881,550600,550.6,0.006372685,-85,92.07317352,368
12.53897881,550700,550.7,0.006373843,-61,92.07317352,368
12.53897881,550900,550.9,0.006376157,-61,92.07317352,368
12.53897881,551100,551.1,0.006378472,-61,92.07317352,368
12.53897881,551700,551.7,0.006385417,-61,92.07317352,368
12.53897881,551800,551.8,0.006386574,-54,92.07317352,368
12.53897881,552800,552.8,0.006398148,-37.5,92.07317352,368
12.53897881,553000,553,0.006400463,-37.5,92.07317352,368
12.53897881,553500,553.5,0.00640625,-37.5,92.07317352,372.5
12.53897881,553800,553.8,0.006409722,-37.5,92.07317352,372.5
12.53897881,554800,554.8,0.006421296,-37.5,92.07317352,372.5
12.53897881,554900,554.9,0.006422454,-57,92.07317352,372.5
12.53897881,555900,555.9,0.006434028,-57,92.07317352,372.5
12.53897881,556000,556,0.006435185,-69.5,92.07317352,372.5
12.53897881,557000,557,0.006446759,-69.5,92.07317352,372.5
12.53897881,558000,558,0.006458333,-69.5,92.07317352,372.5
12.53897881,558100,558.1,0.006459491,-75.5,92.07317352,372.5
12.53897881,558500,558.5,0.00646412,-75.5,92.07317352,369.5
12.53897881,559000,559,0.006469907,-75.5,92.07317352,369.5
12.53897881,559100,559.1,0.006471065,-75.5,92.07317352,369.5
12.53897881,559200,559.2,0.006472222,-68.5,92.07317352,369.5
12.53897881,560200,560.2,0.006483796,-68.5,92.07317352,369.5
12.53897881,560300,560.3,0.006484954,-74,92.07317352,369.5
12.53897881,561200,561.2,0.00649537,-74,92.07317352,369.5
12.53897881,561300,561.3,0.006496528,-58.5,92.07317352,369.5
12.53897881,562100,562.1,0.006505787,-58.5,92.07317352,369.5
12.53897881,562300,562.3,0.006508102,-24,92.07317352,369.5
12.53897881,563300,563.3,0.006519676,-24,92.07317352,369.5
12.53897881,563400,563.4,0.006520833,-44,92.07317352,369.5
12.53897881,563600,563.6,0.006523148,-44,92.07317352,375.5
12.53897881,564400,564.4,0.006532407,-54,92.07317352,375.5
12.53897881,565100,565.1,0.006540509,-54,92.07317352,375.5
12.53897881,565400,565.4,0.006543981,-54,92.07317352,375.5
12.53897881,565500,565.5,0.006545139,-71.5,92.07317352,375.5
12.53897881,566400,566.4,0.006555556,-71.5,92.07317352,375.5
12.53897881,566500,566.5,0.006556713,-73.5,92.07317352,375.5
12.53897881,567500,567.5,0.006568287,-75,92.07317352,375.5
12.53897881,568000,568,0.006574074,-75,92.07317352,375.5
12.53897881,568500,568.5,0.006579861,-75,92.07317352,375.5
12.53897881,568600,568.6,0.006581019,-76,92.07317352,368.5
12.53897881,569600,569.6,0.006592593,-79,92.07317352,368.5
12.53897881,570600,570.6,0.006604167,-79,92.07317352,368.5
12.53897881,570700,570.7,0.006605324,-77.5,92.07317352,368.5
12.53897881,571000,571,0.006608796,-77.5,92.07317352,368.5
12.53897881,571600,571.6,0.006615741,-77.5,92.07317352,368.5
12.53897881,571700,571.7,0.006616898,-78,92.07317352,368.5
12.53897881,572700,572.7,0.006628472,-69,92.07317352,368.5
12.53897881,573600,573.6,0.006638889,-69,92.07317352,369
12.53897881,573700,573.7,0.006640046,-69,92.07317352,369
12.53897881,573800,573.8,0.006641204,-70,92.07317352,369
12.53897881,574000,574,0.006643519,-70,92.07317352,369
12.53897881,574800,574.8,0.006652778,-38,92.07317352,369
12.53897881,575800,575.8,0.006664352,-38,92.07317352,369
12.53897881,575900,575.9,0.006665509,-4.5,92.07317352,369
12.53897881,576800,576.8,0.006675926,-4.5,92.07317352,369
12.53897881,576900,576.9,0.006677083,-46,92.07317352,369
12.53897881,577000,577,0.006678241,-46,92.07317352,369
12.53897881,577900,577.9,0.006688657,-46,92.07317352,369
12.53897881,578000,578,0.006689815,-58.5,92.07317352,369
12.53897881,578700,578.7,0.006697917,-58.5,92.07317352,370.5
12.53897881,578900,578.9,0.006700231,-58.5,92.07317352,370.5
12.53897881,579000,579,0.006701389,-62.5,92.07317352,370.5
12.53897881,580000,580,0.006712963,-63,92.07317352,370.5
12.53897881,580800,580.8,0.006722222,-63,92.07317352,370.5
12.53897881,581000,581,0.006724537,-63,92.07317352,370.5
12.53897881,581100,581.1,0.006725694,-43,92.07317352,370.5
12.53897881,582000,582,0.006736111,-43,92.07317352,370.5
12.53897881,582100,582.1,0.006737269,-38.5,92.07317352,370.5
12.53897881,583100,583.1,0.006748843,-38.5,92.07317352,370.5
12.53897881,583700,583.7,0.006755787,-38.5,92.07317352,372
12.53897881,584100,584.1,0.006760417,-38.5,92.07317352,372
12.53897881,584200,584.2,0.006761574,-50,92.07317352,372
12.53897881,585200,585.2,0.006773148,-53.5,92.07317352,372
12.53897881,586000,586,0.006782407,-53.5,92.07317352,372
12.53897881,586200,586.2,0.006784722,-53.5,92.07317352,372
12.53897881,586300,586.3,0.00678588,-59,92.07317352,372
12.53897881,587200,587.2,0.006796296,-59,92.07317352,372
12.53897881,587300,587.3,0.006797454,-77.5,92.07317352,372
12.53897881,588300,588.3,0.006809028,-81.5,92.07317352,372
12.53897881,588800,588.8,0.006814815,-81.5,92.07317352,369
12.53897881,589000,589,0.00681713,-81.5,92.07317352,369
12.53897881,589300,589.3,0.006820602,-81.5,92.07317352,369
12.53897881,589400,589.4,0.006821759,-80,92.07317352,369
12.53897881,590400,590.4,0.006833333,-93.5,92.07317352,369
12.53897881,591400,591.4,0.006844907,-93.5,92.07317352,369
12.53897881,591500,591.5,0.006846065,-90,92.07317352,369
12.53897881,592000,592,0.006851852,-90,92.07317352,369
12.53897881,592500,592.5,0.006857639,-90,92.07317352,369
12.53897881,592600,592.6,0.006858796,-96,92.07317352,369
12.53897881,593600,593.6,0.00687037,-96,92.07317352,369
12.53897881,593700,593.7,0.006871528,-53.5,92.07317352,369
12.53897881,593800,593.8,0.006872685,-53.5,92.07317352,366
12.53897881,594600,594.6,0.006881944,-53.5,92.07317352,366
12.53897881,594700,594.7,0.006883102,-45,92.07317352,366
12.53897881,595000,595,0.006886574,-45,92.07317352,366
12.53897881,595600,595.6,0.006893519,-45,92.07317352,366
12.53897881,595800,595.8,0.006895833,-46,92.07317352,366
12.53897881,596700,596.7,0.00690625,-46,92.07317352,366
12.53897881,596800,596.8,0.006907407,-23,92.07317352,366
12.53897881,597700,597.7,0.006917824,-23,92.07317352,366
12.53897881,597900,597.9,0.006920139,25.5,92.07317352,366
12.53897881,598000,598,0.006921296,25.5,92.07317352,366
12.53897881,598800,598.8,0.006930556,25.5,92.07317352,379
12.53897881,598900,598.9,0.006931713,-34,92.07317352,379
12.53897881,599800,599.8,0.00694213,-34,92.07317352,379
12.53897881,600000,600,0.006944444,-47,92.07317352,379
12.53897881,600800,600.8,0.006953704,-47,92.07317352,379
12.53897881,601000,601,0.006956019,-58.5,92.07317352,379
12.53897881,601100,601.1,0.006957176,-58.5,92.07317352,379
12.53897881,601900,601.9,0.006966435,-58.5,92.07317352,379
12.53897881,602000,602,0.006967593,-67,92.07317352,379
12.53897881,602900,602.9,0.006978009,-67,92.07317352,379
12.53897881,603100,603.1,0.006980324,-52,92.07317352,379
12.53897881,603900,603.9,0.006989583,-52,92.07317352,372
12.53897881,604000,604,0.006990741,-52,92.07317352,372
12.53897881,604100,604.1,0.006991898,-52.5,92.07317352,372
12.53897881,605000,605,0.007002315,-52.5,92.07317352,372
12.53897881,605100,605.1,0.007003472,-61,92.07317352,372
12.53897881,606000,606,0.007013889,-61,92.07317352,372
12.53897881,606200,606.2,0.007016204,-78.5,92.07317352,372
12.53897881,607100,607.1,0.00702662,-78.5,92.07317352,372
12.53897881,607200,607.2,0.007027778,-78,92.07317352,372
12.53897881,608000,608,0.007037037,-78,92.07317352,372
12.53897881,608100,608.1,0.007038194,-78,92.07317352,372
12.53897881,608300,608.3,0.007040509,-78.5,92.07317352,372
12.53897881,608900,608.9,0.007047454,-78.5,92.07317352,368.5
12.53897881,609200,609.2,0.007050926,-78.5,92.07317352,368.5
12.53897881,609300,609.3,0.007052083,-79.5,92.07317352,368.5
12.53897881,610200,610.2,0.0070625,-79.5,92.07317352,368.5
12.53897881,610300,610.3,0.007063657,-44,92.07317352,368.5
12.53897881,610600,610.6,0.00706713,-44,89.87805939,368.5
12.53897881,611000,611,0.007071759,-44,89.87805939,368.5
12.53897881,611100,611.1,0.007072917,-44,89.87805939,368.5
12.53897881,611200,611.2,0.007074074,-44,89.87805939,368.5
12.53897881,611400,611.4,0.007076389,-29,89.87805939,368.5
12.53897881,612300,612.3,0.007086806,-29,89.87805939,368.5
12.53897881,612400,612.4,0.007087963,-16,89.87805939,368.5
12.53897881,613100,613.1,0.007096065,-16,89.87805939,368.5
12.53897881,613300,613.3,0.00709838,-16,89.87805939,368.5
12.53897881,614000,614,0.007106481,-16,89.87805939,380
12.53897881,614400,614.4,0.007111111,-16,89.87805939,380
12.53897881,614500,614.5,0.007112269,-42,89.87805939,380
12.53897881,615400,615.4,0.007122685,-42,89.87805939,380
12.53897881,615500,615.5,0.007123843,-54,89.87805939,380
12.53897881,616400,616.4,0.007134259,-54,89.87805939,380
12.53897881,616600,616.6,0.007136574,-25,89.87805939,380
12.53897881,617000,617,0.007141204,-25,89.87805939,380
12.53897881,617500,617.5,0.007146991,-25,89.87805939,380
12.53897881,617600,617.6,0.007148148,44,89.87805939,380
12.53897881,618500,618.5,0.007158565,44,89.87805939,380
12.53897881,618700,618.7,0.00716088,20,89.87805939,380
12.53897881,619000,619,0.007164352,20,89.87805939,383
12.53897881,619600,619.6,0.007171296,20,89.87805939,383
12.53897881,619700,619.7,0.007172454,-15.5,89.87805939,383
12.53897881,620000,620,0.007175926,-15.5,89.87805939,383
12.53897881,620600,620.6,0.00718287,-15.5,89.87805939,383
12.53897881,620700,620.7,0.007184028,-14.5,89.87805939,383
12.53897881,621600,621.6,0.007194444,-14.5,89.87805939,383
12.53897881,621800,621.8,0.007196759,44,89.87805939,383
12.53897881,622700,622.7,0.007207176,44,89.87805939,383
12.53897881,622800,622.8,0.007208333,41,89.87805939,383
12.53897881,623100,623.1,0.007211806,41,89.87805939,383
12.53897881,623300,623.3,0.00721412,41,89.87805939,383
12.53897881,623700,623.7,0.00721875,41,89.87805939,383
12.53897881,623900,623.9,0.007221065,42,89.87805939,383
12.53897881,624000,624,0.007222222,42,89.87805939,383.5
12.53897881,624800,624.8,0.007231481,42,89.87805939,383.5
